Session Category,Session Length,Break Category,Break Duration,Difficulty,Time of Day,Fatigue,Recovery Index,Performance,Error Count
Short,41.90632959198372,Long,32.2881703277533,High,Afternoon,2.514379775519023,3.5052020884589847,125.52723693215286,2
Short,33.37346078543031,Long,27.868225759602115,High,Afternoon,2.0024076471258185,3.3627415355896635,124.89952463759148,2
Short,41.12353360147651,Long,26.455294617147675,High,Afternoon,2.4674120160885904,3.3125590315837563,124.03306023658146,3
Short,34.497826116455016,Long,33.4867069887414,High,Afternoon,2.069869566987301,3.540573945114233,126.25472199392655,3
Short,42.60728819049145,Long,34.540497599279185,High,Afternoon,2.5564372914294875,3.5706728237337013,126.00894529844012,3
Short,42.04495943966025,Long,30.968367119959417,High,Afternoon,2.522697566379615,3.464746886382917,125.19527752468372,4
Short,34.336470888146394,Long,34.802983319862065,High,Afternoon,2.0601882532887834,3.5780312228916977,126.56406152984479,4
Short,31.08638695050878,Long,31.434210652975878,High,Afternoon,1.8651832170305265,3.479213750095598,125.96852678373426,3
Short,39.05457566123524,Long,29.94550190097184,High,Afternoon,2.3432745396741144,3.432227654189602,125.1145466938427,3
Short,30.74798546638916,Long,28.51807220710138,High,Afternoon,1.8448791279833496,3.385002692962344,125.2351424157154,1
Short,27.948728726450646,Long,33.17443786436917,High,Afternoon,1.6769237235870387,3.531477933736448,126.57489974630454,1
Short,27.500509978397872,Long,34.784531482143265,High,Afternoon,1.6500305987038724,3.5775157185281654,126.97009514952144,4
Short,27.009272173194116,Long,31.78497197471962,High,Afternoon,1.620556330391647,3.4899702388950136,126.29920558076846,3
Short,27.29904444947332,Long,28.69552420672821,High,Afternoon,1.6379426669683992,3.39099633434209,125.49002800776832,1
Short,26.96252106693655,Long,28.84890134969182,High,Afternoon,1.617751264016193,3.396148033455798,125.5514330036302,3
Short,38.24661104608046,Long,34.5666208074477,High,Afternoon,2.2947966627648277,3.571407580251167,126.27646397924451,1
Short,34.85781138336397,Long,34.92751273251951,High,Afternoon,2.0914686830018385,3.5815033733610115,126.56055830388625,2
Short,27.823609974731337,Long,33.74681453153963,High,Afternoon,1.6694165984838802,3.5480878996518856,126.71528659873121,1
Short,32.74425992004657,Long,34.664786729045225,High,Afternoon,1.9646555952027938,3.5741638358732106,126.62865509178289,0
Short,41.3752820510267,Long,28.415578764659866,High,Afternoon,2.482516923061602,3.381524423956946,124.56967846859398,3
Short,27.887509959658566,Long,32.587408909491856,High,Afternoon,1.6732505975795142,3.514151261901962,126.43995949763618,0
Short,30.208431370692733,Long,27.0439834366208,High,Afternoon,1.812505882241564,3.3337741147234086,124.8576870355457,1
Short,42.13484964814516,Long,33.60146311800994,High,Afternoon,2.52809097888871,3.5438959678173094,125.82307676364977,4
Short,35.20672090883372,Long,31.313037773282108,High,Afternoon,2.112403254530023,3.47547079501703,125.69136310560621,2
Short,30.394368081918184,Long,30.488465553127487,High,Afternoon,1.823662084915091,3.449621305857327,125.77330836194353,2
Short,41.73468365105322,Long,25.731302397454606,High,Afternoon,2.504081019063193,3.2858352531484525,123.78260100612442,3
Short,41.00262721765857,Long,27.80673710260335,High,Afternoon,2.4601576330595143,3.360609286958933,124.42471666261196,7
Short,28.08301893286224,Long,27.874853631425154,High,Afternoon,1.6849811359717344,3.362971099787557,125.21878766232871,1
Short,43.176280864526284,Long,29.11024400665393,High,Afternoon,2.5905768518715773,3.4048654463018537,124.64834671854325,2
Short,26.18446794344993,Long,27.57767692185574,High,Afternoon,1.5710680766069958,3.3526258858480067,125.24993901017706,2
Short,37.79487758966692,Long,29.27710117468788,High,Afternoon,2.2676926553800154,3.410391689993322,125.01544086456656,0
Short,35.07065251793405,Long,25.659136467039207,High,Afternoon,2.104239151076043,3.283131923642301,124.16081623806237,4
Short,39.05109973925302,Long,33.227324089914696,High,Afternoon,2.343065984355181,3.5330242750754097,125.92112821624809,2
Short,35.42795375805357,Long,34.67772161929848,High,Afternoon,2.1256772254832144,3.5745264497115645,126.4705343722093,4
Short,41.6059129920588,Long,27.678956269091767,High,Afternoon,2.4963547795235277,3.356163622778122,124.35295420270145,1
Short,35.14159598145427,Long,33.433108942612414,High,Afternoon,2.108495758887256,3.5390185707647803,126.20365280723098,1
Short,30.0355186445434,Long,30.62861867281339,High,Afternoon,1.8021311186726041,3.454062364938495,125.83036780083535,2
Short,40.07391785269508,Long,34.094281989890064,High,Afternoon,2.4044350711617053,3.558038210930214,126.05987061628001,6
Short,36.653557494336546,Long,33.42175114544456,High,Afternoon,2.199213449660193,3.538688665301133,126.11029587274888,3
Short,37.46365922800586,Long,29.018599056890764,High,Afternoon,2.2478195536803516,3.401817158124065,124.96671771131216,6
Short,39.734582974668115,Long,26.388722279159335,High,Afternoon,2.3840749784800868,3.3101313330141653,124.09697568563324,4
Short,27.74605083357722,Long,31.011709286068253,High,Afternoon,1.664763050014633,3.4661017510587233,126.06405095845516,1
Short,27.587184565432995,Long,30.63990783441613,High,Afternoon,1.65523107392598,3.4544192299500818,125.98012276567468,0
Short,42.47470605906878,Long,33.0708291980262,High,Afternoon,2.5484823635441267,3.5284415694461604,125.67905019202516,1
Short,25.95281886825476,Long,30.498391211507286,High,Afternoon,1.5571691320952858,3.449936471876773,126.0423226429189,2
Short,27.685559337239667,Long,31.743358037395016,High,Afternoon,1.6611335602343802,3.488700133494461,126.24846750772132,1
Short,34.34824574136702,Long,31.670749088219743,High,Afternoon,2.060894744482021,3.486480154282461,125.83094648977766,4
Short,42.071805138889864,Long,34.00588567869788,High,Afternoon,2.524308308333392,3.5555162096002384,125.91982136846852,1
Short,41.357208080161016,Long,27.137531072994832,High,Afternoon,2.481432484809661,3.337104310559023,124.21540199966253,1
Short,43.42542365238607,Long,30.89182992612063,High,Afternoon,2.6055254191431647,3.462349861819076,125.09327347540945,3
Short,30.286873252763495,Long,25.51432444037473,High,Afternoon,1.81721239516581,3.2776851318701983,124.40426865979578,5
Short,36.24042364608374,Long,32.10318524191044,High,Afternoon,2.1744254187650247,3.4996295086265508,125.82261065024738,2
Short,26.496977009711262,Long,28.740534945225367,High,Afternoon,1.5898186205826759,3.392510928268535,125.55026880556561,3
Short,40.21748104154549,Long,30.313576195948848,High,Afternoon,2.4130488624927295,3.4440517477857653,125.1393651197934,3
Short,35.14559529098458,Long,25.51608354150528,High,Afternoon,2.108735717459075,3.2777514749815615,124.11327608239343,4
Short,43.18445514208293,Long,28.027146650237707,High,Afternoon,2.591067308524976,3.3682314835136684,124.35478455958437,5
Short,38.36300864232416,Long,32.3846340808164,High,Afternoon,2.3017805185394495,3.5080957366631655,125.76298537476588,2
Short,30.228615677381498,Long,28.233008750043812,High,Afternoon,1.81371694064289,3.3752985074571833,125.18867111901457,2
Short,43.99671763542515,Long,26.824574866514908,High,Afternoon,2.639803058125509,3.3259196182134363,123.96755388758199,3
Short,32.07057613775608,Long,31.818786260260556,High,Afternoon,1.9242345682653648,3.491001103267579,126.00377425787528,1
Short,32.54215176676217,Long,27.379366817213977,High,Afternoon,1.9525291060057302,3.3456623606025957,124.81276977881504,3
Short,25.35906941998478,Long,28.465822537923547,High,Afternoon,1.5215441651990869,3.3832310336621108,125.54430410409779,1
Short,39.0091655285954,Long,29.117495290112664,High,Afternoon,2.3405499317157243,3.405106241775117,124.90030000248521,2
Short,32.965152401933125,Long,28.82290788520772,High,Afternoon,1.9779091441159875,3.395276819176844,125.18430540929877,1
Short,31.047600376268072,Long,33.642361699311806,High,Afternoon,1.8628560225760844,3.5450772597567934,126.49776205547826,3
Short,30.342776909869208,Long,25.743159138359175,High,Afternoon,1.8205666145921524,3.286278707491267,124.46966304533798,2
Short,26.764666041142128,Long,27.63025232884567,High,Afternoon,1.6058799624685276,3.354463932513228,125.2298314976373,1
Short,27.357721325760103,Long,27.25821354534789,High,Afternoon,1.6414632795456061,3.3413841603023893,125.08961000287351,1
Short,31.521994011793947,Long,25.72221572755507,High,Afternoon,1.891319640707637,3.2854952691658896,124.39264251261949,2
Short,27.53044343007214,Long,27.265036554448958,High,Afternoon,1.6518266058043283,3.3416255834025175,125.08117806141581,2
Short,25.305245832668632,Long,31.168365907684798,High,Afternoon,1.518314749960118,3.4709835444272206,126.24955360545765,1
Short,39.11199526239509,Long,26.316055494683493,High,Afternoon,2.3467197157437054,3.3074746426783976,124.11307742568349,5
Short,32.111907881620624,Long,25.083954920841418,High,Afternoon,1.9267144728972376,3.261320371299184,124.16384849749625,4
Short,30.93024703273435,Long,26.707269317424707,High,Afternoon,1.855814821964061,3.3216948089964418,124.71774365000748,2
Short,43.12457874303743,Long,30.44830413329785,High,Afternoon,2.587474724582246,3.448345059062933,124.99928574792122,2
Short,40.475049424213495,Long,27.429520001728267,High,Afternoon,2.4285029654528096,3.347428042007481,124.35092137060704,3
Short,37.97898697588974,Long,32.76594589605274,High,Afternoon,2.278739218553384,3.519452776733418,125.87688299531396,2
Short,28.51311386982325,Long,28.50118079461125,High,Afternoon,1.7107868321893953,3.3844302894806924,125.36465548365614,1
Short,30.651263974383323,Long,26.809308147420897,High,Afternoon,1.8390758384629995,3.3253707901018554,124.76389048235184,3
Short,40.394668051480885,Long,26.29608740954165,High,Afternoon,2.423680083088853,3.306743373588053,124.03026690561558,2
Short,31.472743504804782,Long,32.905117650912956,High,Afternoon,1.8883646102882872,3.5235659661463887,126.30016311888282,2
Short,30.497337967767248,Long,34.19358065518416,High,Afternoon,1.8298402780660348,3.560863698222581,126.65706930771462,3
Short,43.51477975466662,Long,31.60526889986616,High,Afternoon,2.6108867852799973,3.4844738980084022,125.26490439878722,0
Short,33.00669363951874,Long,34.11235129695596,High,Afternoon,1.9804016183711242,3.5585529573756403,126.48802204063401,2
Short,41.710198557589436,Long,30.778778532500542,High,Afternoon,2.5026119134553664,3.458798725269247,125.16777788869861,3
Short,27.904302829070314,Long,25.828090289690525,High,Afternoon,1.674258169744219,3.2894494837339345,124.64133770012725,2
Short,31.430598050280825,Long,28.514126411299667,High,Afternoon,1.8858358830168496,3.3848690101282317,125.193116198009,3
Short,43.21391592852758,Long,27.155552669157416,High,Afternoon,2.5928349557116546,3.3377445880347003,124.10912174856595,1
Short,26.63052183744109,Long,25.095772961301222,High,Afternoon,1.5978313102464654,3.261773345706738,124.49635545540744,2
Short,30.80969769528078,Long,33.51454414178016,High,Afternoon,1.8485818617168468,3.5413808045288926,126.4824645745143,0
Short,29.330943291066625,Long,29.243912084724272,High,Afternoon,1.7598565974639975,3.4092949108251234,125.51450268913699,3
Short,32.728973169672464,Long,26.221062042307942,High,Afternoon,1.9637383901803478,3.3039910134463044,124.46818971739009,2
Short,29.46315456805853,Long,28.87872267226468,High,Afternoon,1.767789274083512,3.3971466107653505,125.40938361203929,2
Short,37.154163347482026,Long,31.286406516738094,High,Afternoon,2.2292498008489217,3.474646290771046,125.56792052531945,0
Short,34.316113086718715,Long,27.60668395667608,High,Afternoon,2.058966785203123,3.353640395299983,124.77015637719674,2
Short,27.466084111760875,Long,27.693164951057728,High,Afternoon,1.6479650467056524,3.3566589393867563,125.2053064683884,2
Short,33.02009684966753,Long,27.57397979080385,High,Afternoon,1.9812058109800517,3.3524965061845045,124.83876623849598,3
Short,36.75712831997881,Long,32.002100149902226,High,Afternoon,2.2054276991987285,3.4965712003476117,125.76714190358217,3
Short,33.7095218472364,Long,33.95627131203399,High,Afternoon,2.0225713108341843,3.554097889264929,126.41021180328525,4
Short,27.054918210788422,Long,31.61373736375361,High,Afternoon,1.623295092647305,3.484733591138372,126.25457363645967,2
Short,33.58729640778354,Long,31.780795101909312,High,Afternoon,2.015237784467012,3.48984282872345,125.90350484532058,2
Short,40.46617285451243,Long,28.203512748736276,High,Afternoon,2.427970371270746,3.3742890016530738,124.56634164195384,2
Short,44.4270535017211,Long,31.32397264412137,High,Afternoon,2.665623210103266,3.4758091420684476,125.14084992644432,3
Short,25.81389544694057,Long,25.329840604546025,High,Afternoon,1.5488337268164343,3.270702919731672,124.61678963103694,1
Short,35.24335768335204,Long,28.275005035089006,High,Afternoon,2.114601461001122,3.3767340814765587,124.89927119081136,2
Short,40.331067406794624,Long,30.820309197786347,High,Afternoon,2.4198640444076776,3.460104739951882,125.26097387520738,5
Short,39.55952644824776,Long,33.166215242927365,High,Afternoon,2.3735715868948657,3.5312372974209425,125.87632679247267,0
Short,36.579393280324915,Long,33.01942293589448,High,Afternoon,2.194763596819495,3.526931624328098,126.02068939780528,1
Short,38.86894481796623,Long,25.605969146733088,High,Afternoon,2.332136689077974,3.2811355946253613,123.91694806792492,1
Short,27.747947620207416,Long,27.751075905232685,High,Afternoon,1.664876857212445,3.3586751893338462,125.20452465745832,2
Short,27.85415338427837,Long,28.688703967009804,High,Afternoon,1.671249203056702,3.3907666356507664,125.45488388214943,2
Short,36.224076644177224,Long,27.6052319744575,High,Afternoon,2.1734445986506334,3.353589637264869,124.65527249946831,2
Short,43.485114528760015,Long,32.595721921569115,High,Afternoon,2.6091068717256007,3.5143987350999764,125.50608300907422,2
Short,39.93729422269075,Long,30.964756793950443,High,Afternoon,2.396237653361445,3.4646339456788877,125.32083391206966,4
Short,38.3475727908165,Long,34.243733805766496,High,Afternoon,2.30085436744899,3.5622877490809,126.19744762519821,2
Short,42.44528674640323,Long,31.5777860700454,High,Afternoon,2.5467172047841937,3.483630647213791,125.32232797292613,1
Short,27.324077259946343,Long,25.50236899257761,High,Afternoon,1.6394446355967807,3.2772341249429218,124.5784283639466,1
Short,25.4850587208651,Long,28.972706518419894,High,Afternoon,1.529103523251906,3.4002871848393386,125.6731939554628,1
Short,25.880966723250996,Long,26.89125483098069,High,Afternoon,1.5528580033950599,3.328313192774312,125.07364753879943,1
Short,36.10074061113988,Long,26.464119879081668,High,Afternoon,2.1660444366683924,3.312880421099319,124.33699893212616,1
Short,27.016506721074627,Long,26.73203502782213,High,Afternoon,1.6209904032644777,3.322588244162604,124.95971555003636,1
Short,39.985429713514634,Long,25.747823051264245,High,Afternoon,2.399125782810878,3.2864530887692314,123.89249892734297,5
Short,27.488184117100566,Long,25.449563334894872,High,Afternoon,1.649291047026034,3.2752396490903335,124.55262614569662,3
Short,43.151319186726994,Long,34.03929052846088,High,Afternoon,2.5890791512036198,3.556470018387776,125.86268099589859,5
Short,39.38480374671488,Long,28.00359821723301,High,Afternoon,2.363088224802893,3.3674198987459376,124.57627096516461,1
Short,35.46996768577085,Long,26.223134840837453,High,Afternoon,2.128198061146251,3.304067157412023,124.30433919814993,1
Short,41.77864147125332,Long,26.935172554061975,High,Afternoon,2.5067184882751996,3.3298865598765333,124.13237399073707,3
Short,29.537926799124456,Long,29.649246471158477,High,Afternoon,1.7722756079474675,3.4226080771259593,125.60858900906021,0
Short,35.627015092227325,Long,34.527795257670554,High,Afternoon,2.1376209055336397,3.570315355128976,126.42490193549817,1
Short,44.23557377288914,Long,33.605221394916,High,Afternoon,2.6541344263733486,3.5440045780458216,125.69790219799323,6
Short,33.28458031211712,Long,28.342064418312656,High,Afternoon,1.9970748187270275,3.379022132145233,125.03510223843483,1
Short,36.251937724906455,Long,29.625850710392754,High,Afternoon,2.1751162634943872,3.4218444467776203,125.19963931072658,0
Short,40.937859294119995,Long,26.749335627507893,High,Afternoon,2.4562715576471996,3.323211898554778,124.12942363079102,1
Short,32.972887224754466,Long,25.598084753523295,High,Afternoon,1.978373233485268,3.280839211448159,124.2683404581,3
Short,28.83609583269176,Long,31.317956208047733,High,Afternoon,1.7301657499615057,3.475622995516269,126.07481821416866,4
Short,42.92453547556705,Long,32.73178978258655,High,Afternoon,2.575472128534023,3.518440709705147,125.57205354910715,5
Short,38.157047638270726,Long,33.479750788778986,High,Afternoon,2.2894228582962435,3.540372218065747,126.03355488622972,2
Short,30.75898739265274,Long,29.05246327906392,High,Afternoon,1.8455392435591644,3.4029446303026356,125.37801779886192,2
Short,26.973441961708268,Long,26.004665793043614,High,Afternoon,1.618406517702496,3.296009658224657,124.74967074809476,1
Short,39.84444767573599,Long,30.727443860161443,High,Afternoon,2.39066686054416,3.457182043262793,125.26678948555818,1
Short,34.70428474943201,Long,28.237755792652695,High,Afternoon,2.0822570849659208,3.37546088065878,124.92142996030432,3
Short,39.41646979133201,Long,30.40008352159578,High,Afternoon,2.364988187479921,3.4468105528341026,125.2094962351929,3
Short,38.37045730071934,Long,27.7313987560505,High,Afternoon,2.30222743804316,3.357990558059124,124.56169702642983,0
Short,26.328743250120603,Long,34.572856089660256,High,Afternoon,1.579724595007236,3.5715828776387917,126.9929384261031,6
Short,28.029397805207164,Long,31.392625620879237,High,Afternoon,1.6817638683124296,3.4779307925986447,126.14168247247673,1
Short,38.550826320448216,Long,30.628600074847732,High,Afternoon,2.313049579226893,3.4540617769276394,125.31944463619422,4
Short,44.08762453958232,Long,26.384460094002392,High,Afternoon,2.645257472374939,3.3099757026497834,123.83454814882333,3
Short,30.747147415257096,Long,27.336560462577157,High,Afternoon,1.8448288449154258,3.3441528600154387,124.90839403520809,2
Short,29.804774561556368,Long,28.845267170265323,High,Afternoon,1.7882864736933821,3.396026273507679,125.37992371436806,0
Short,43.08071479477476,Long,29.08197832091432,High,Afternoon,2.5848428876864853,3.403926265566394,124.64656723684466,3
Short,26.523057867552044,Long,25.317333616738008,High,Afternoon,1.5913834720531228,3.270227794970342,124.57043888770961,1
Short,33.870397609516566,Long,33.18647035600795,High,Afternoon,2.032223856570994,3.531829962171303,126.22241584079943,1
Short,41.90672370117335,Long,29.92762273343504,High,Afternoon,2.514403422070401,3.431649724171033,124.93879437129786,3
Short,43.326917071899324,Long,33.9678369401261,High,Afternoon,2.5996150243139593,3.5544286944331795,125.83581453115147,4
Short,41.59998787189649,Long,26.773667708863996,High,Afternoon,2.495999272313789,3.324088367097603,124.09670766446703,1
Short,40.76358065000115,Long,28.72651549368083,High,Afternoon,2.445814839000069,3.3920394250848127,124.69050056167843,3
Short,37.46427356401887,Long,33.01879951955001,High,Afternoon,2.247856413841132,3.5269132988539162,125.9674499769902,0
Short,37.3778446227695,Long,25.357354558802246,High,Afternoon,2.24267067736617,3.2717473464342897,123.93130809410815,2
Short,34.341919279647655,Long,34.27107460745587,High,Afternoon,2.0605151567788593,3.5630632118148906,126.44399053774026,3
Short,30.311703946953553,Long,34.057725777203736,High,Afternoon,1.8187022368172134,3.556996010794857,126.63726584954163,2
Short,30.93495666213039,Long,28.623676595170362,High,Afternoon,1.8560973997278234,3.388573926564493,125.25249401278812,1
Short,33.869314315135554,Long,31.42298123369371,High,Afternoon,2.0321588589081334,3.4788674687020404,125.79878089070819,1
Short,39.17065053786327,Long,29.590165557812686,High,Afternoon,2.350239032271796,3.42067857030288,125.01518953015125,5
Short,30.851763244805635,Long,28.554425871761964,High,Afternoon,1.8511057946883382,3.3862335083309922,125.2387622719596,3
Short,38.17685799931004,Long,32.78588008380752,High,Afternoon,2.2906114799586024,3.5200429662077735,125.86973224970359,4
Short,41.43008430814686,Long,27.12201218880418,High,Afternoon,2.4858050584888116,3.3365526215944663,124.20661591426692,2
Short,28.195972075780514,Long,28.769886965758218,High,Afternoon,1.6917583245468308,3.3934973781027145,125.45622070027488,0
Short,28.95358168471364,Long,32.646262776843926,High,Afternoon,1.7372149010828184,3.5159019883135465,126.39000100542555,5
Short,34.411942338720166,Long,32.185363289957756,High,Evening,2.06471654032321,3.502108913952694,115.95215477129835,2
Short,27.54590828007521,Long,26.193119135169674,High,Evening,1.6527544968045125,3.3029639683271887,114.770957249813,0
Short,42.81145468487565,Long,34.909378222590476,High,Evening,2.568687281092539,3.5809984932061734,116.07930066455685,2
Short,41.47632954334491,Long,27.09207482418876,High,Evening,2.4885797726006946,3.335487501834048,114.19532024207169,8
Short,37.650152986595444,Long,34.2187592049783,High,Evening,2.2590091791957265,3.561578872605859,116.23362180165114,2
Short,27.08822429507882,Long,33.57942531774416,High,Evening,1.6252934577047293,3.5432588611969837,116.72077743187114,0
Short,29.270383617101327,Long,27.305466802216518,High,Evening,1.7562230170260795,3.343054959216846,114.98821665670869,2
Short,29.152227311368858,Long,32.64532029857476,High,Evening,1.7491336386821312,3.5158739765407168,116.3778581736436,1
Short,27.663609254097256,Long,31.421639887057076,High,Evening,1.6598165552458353,3.4788260976025214,116.17079222557433,4
Short,27.145818929838942,Long,31.153629700913683,High,Evening,1.6287491357903368,3.470525343250795,116.13545361021602,5
Short,27.15484477463364,Long,32.84837632591194,High,Evening,1.6292906864780186,3.5218910314696434,116.54583756527913,1
Short,43.215213714939296,Long,33.90805373701234,High,Evening,2.592912822896358,3.552717568689485,115.82882772661952,2
Short,30.70116007646526,Long,31.236669082566248,High,Evening,1.8420696045879157,3.4731045960033584,115.94276716343894,1
Short,31.52417226547488,Long,27.14345560063674,High,Evening,1.8914503359284929,3.337314844453823,114.80706841970209,3
Short,36.97340515013928,Long,31.417014709360643,High,Evening,2.2184043090083567,3.4786834303083567,115.61106313345849,3
Short,30.91887509318987,Long,28.484493340014577,High,Evening,1.8551325055913925,3.3838644756526164,115.21578329962954,4
Short,27.987066217817432,Long,30.02196913813564,High,Evening,1.6792239730690457,3.4346956353640667,115.79834110984349,2
Short,27.001990256945064,Long,28.844609892537896,High,Evening,1.6201194154167038,3.396004250419015,115.54791458793541,2
Short,31.472753366782435,Long,26.32087045222185,High,Evening,1.8883652020069461,3.3076508955501462,114.57284196239422,4
Short,38.65900799605729,Long,32.56791342745295,High,Evening,2.319540479763438,3.513570653190451,115.78902474576017,0
Short,42.00278259262458,Long,33.293223899958576,High,Evening,2.5201669555574746,3.5349477807184773,115.75941529019035,4
Short,27.448706076969714,Long,26.62590555781246,High,Evening,1.6469223646181828,3.318753939673954,114.90310915277345,2
Short,40.453748737909685,Long,28.409822690640908,High,Evening,2.427224924274581,3.381328723667788,114.62340486506773,3
Short,44.298896309847656,Long,32.71973410708979,High,Evening,2.657933778590859,3.5180832477849435,115.48673220368869,0
Short,44.14830973036403,Long,32.75439629726673,High,Evening,2.648898583821842,3.519110669495111,115.50398677213904,1
Short,31.16388187318907,Long,31.24181529346062,High,Evening,1.8698329123913442,3.4732642216817564,115.9162808610627,2
Short,29.23780311427471,Long,25.505786851667374,High,Evening,1.7542681868564824,3.277363080913567,114.46463646045206,2
Short,43.93014644940904,Long,26.43370311695321,High,Evening,2.6358087869645423,3.311772298278378,113.85836959926247,0
Short,26.537564265642505,Long,29.62708296101629,High,Evening,1.5922538559385502,3.4218846816055652,115.78282359690597,2
Short,32.07926262184825,Long,28.09974171531501,High,Evening,1.924755757310895,3.3707292983756862,115.0410786296946,2
Short,40.427241661092516,Long,30.752532400931102,High,Evening,2.4256344996655512,3.457972482817236,115.23814536287233,3
Short,28.990452818024583,Long,29.48380239903278,High,Evening,1.7394271690814749,3.4171954736621686,115.59813662021587,1
Short,43.628078967523926,Long,31.42572012424642,High,Evening,2.6176847380514356,3.478951938876369,115.21393077295951,4
Short,43.23310678327586,Long,25.922184756788546,High,Evening,2.5939864069965517,3.292950658867863,113.74961886394635,5
Short,34.933336399203306,Long,32.37453471618115,High,Evening,2.0960001839521984,3.5077931755350304,115.96634522032804,2
Short,33.381439162386776,Long,26.03640808499056,High,Evening,2.0028863497432066,3.2971844052575907,114.37458889231752,2
Short,33.65149043787766,Long,34.609586850621426,High,Evening,2.01908942627266,3.572614895161765,116.56182973502146,0
Short,36.83043535790711,Long,32.43436091777629,High,Evening,2.209826121474427,3.5095841411547664,115.86684700776371,3
Short,35.682732382726655,Long,32.82969071657256,High,Evening,2.1409639429635994,3.5213388404680166,116.02974678078054,0
Short,25.240998447737358,Long,33.14561831599658,High,Evening,1.5144599068642415,3.530634270786116,116.73061425942468,3
Short,44.35721883213155,Long,34.29315259547467,High,Evening,2.661433129927893,3.5636889676578827,115.84807861133515,5
Short,29.67471063617093,Long,27.657315771775675,High,Evening,1.7804826381702559,3.3554087603647353,115.06278744474763,4
Short,31.251872013554866,Long,25.501787769163634,High,Evening,1.875112320813292,3.2772121937039587,114.34258522881838,3
Short,26.295427209656733,Long,31.3691950538251,High,Evening,1.577725632579404,3.477207200586179,116.23993197211003,3
Short,43.2154848827471,Long,27.75958325753383,High,Evening,2.592929092964826,3.358971042397854,114.27883924621801,4
Short,31.388617384421252,Long,25.204134506851293,High,Evening,1.8833170430652753,3.2659172039220676,114.24402058831126,1
Short,28.02632923632091,Long,33.83835806931327,High,Evening,1.6815797541792548,3.5507190231272934,116.72417243083909,1
Short,35.240264915375896,Long,31.039456301296504,High,Evening,2.114415894922554,3.4669681526834086,115.62132932654471,3
Short,37.718217219334065,Long,26.171560831197034,High,Evening,2.263093033160044,3.3021708686486475,114.15427391602913,4
Short,26.633702911732154,Long,27.94592219210869,High,Evening,1.5980221747039294,3.365429337175757,115.32541252270212,1
Short,38.45784479145754,Long,31.085137338409773,High,Evening,2.307470687487452,3.4683929116486634,115.43967260570186,2
Short,33.61284164347649,Long,25.958578070669564,High,Evening,2.0167704986085897,3.294301542467341,114.33764184113014,0
Short,26.767189069721944,Long,30.72979171306258,High,Evening,1.6060313441833167,3.4572560412200315,116.05201698557693,1
Short,31.31638759302611,Long,27.072833058490737,High,Evening,1.8789832555815669,3.3348023136204037,114.79943525338166,1
Short,38.96092084598665,Long,26.239325126539363,High,Evening,2.337655250759199,3.3046617058840724,114.09963839631338,1
Short,43.86921428559752,Long,33.332949715204066,High,Evening,2.6321528571358517,3.536105526155533,115.65669135210841,3
Short,30.043051841176315,Long,27.44811526765891,High,Evening,1.802583110470579,3.3480819111954347,114.9820721790929,2
Short,32.645451900799515,Long,27.463851278925965,High,Evening,1.958727114047971,3.348634906026678,114.83035213416545,3
Short,32.364870902902325,Long,32.84949218879858,High,Evening,1.9418922541741397,3.5219239974377374,116.23349972532776,0
Short,44.19541028920243,Long,29.179178859880455,High,Evening,2.651724617352146,3.4071522448807707,114.60549334169403,4
Short,39.97069952413143,Long,28.355574000420013,High,Evening,2.398241971447886,3.379482443078001,114.63761757317612,1
Short,35.46916167729799,Long,32.445525962037664,High,Evening,2.1281497006378793,3.5099180246251485,115.95119449636331,2
Short,26.325246811888668,Long,31.44363873349901,High,Evening,1.5795148087133202,3.4795043910671675,116.256520319824,3
Short,44.5532236960746,Long,34.194358760288424,High,Evening,2.673193421764476,3.56088580726884,115.81389303638625,2
Short,33.850695562589415,Long,34.84281330259689,High,Evening,2.031041733755365,3.579143081192275,116.60210291578284,0
Short,37.544178168871696,Long,27.0530362267881,High,Evening,2.2526506901323016,3.3340968694900686,114.42012426578825,2
Short,32.86719092966297,Long,34.50768074280399,High,Evening,1.9720314557797782,3.5697490320313725,116.5859608004712,2
Short,33.506108749551665,Long,32.740613190499225,High,Evening,2.0103665249731,3.518702250944948,116.13925148258649,2
Short,26.900059842467996,Long,25.232123074504646,High,Evening,1.61400359054808,3.2669847313011124,114.52187425986082,1
Short,26.578240624842657,Long,32.2982831289523,High,Evening,1.5946944374905594,3.5055058379681348,116.44935226625452,3
Short,31.147211625917997,Long,27.632758256832364,High,Evening,1.8688326975550797,3.3545514559585605,114.9675789501134,1
Short,41.308242312640424,Long,30.229201689742386,High,Evening,2.4784945387584254,3.441353608680158,115.05233433068284,3
Short,27.18690414627006,Long,33.4383914686334,High,Evening,1.6312142487762036,3.539171973144569,116.68216153638035,0
Short,25.787507387059755,Long,28.47930581046473,High,Evening,1.5472504432235854,3.3836885192306094,115.52225771062129,2
Short,43.26369125316227,Long,32.68668100391638,High,Evening,2.5958214751897364,3.5171025368016293,115.54099881922329,2
Short,44.11061285885749,Long,25.041131615890972,High,Evening,2.64663677153145,3.2596772732275983,113.43078141428934,1
Short,40.22428381303277,Long,34.37938939848054,High,Evening,2.4134570287819663,3.5661294302017206,116.11557841283181,2
Short,34.834352883004065,Long,26.708870357567914,High,Evening,2.090061172980244,3.3217525914458523,114.48395955858658,2
